iteration,seconds,triangles,surface,crease,edge_f1,f1,normals_off,volume_error,min_angle,small_angles,watertight,non_manifold
0,0.0,11584,0.1939421985818975,0.4872259947090356,0.0,0.34118901115633515,37.939,-9.718459316252577,0.8447836078072642,9.737569060773481,True,0.0
1,81.24448709998978,10478,0.04794222260295784,0.23381686798549567,0.532871392416744,0.9134719459663604,18.567,0.8166592193446888,12.251054668384347,0.0,True,0.0
2,105.6915355999954,19228,0.029084500917189938,0.16886012969742364,0.30772726309036097,0.9550395330062981,10.567,-0.21273264140384351,6.532524458253111,0.06240898689411275,True,0.0
3,321.8485753999994,14804,0.03188115504305178,0.13202740163979856,0.5994407518390495,0.9521557773296786,13.750000000000002,0.2357767085774498,12.657966994722534,0.0,True,0.0
