iteration,seconds,triangles,surface,crease,edge_f1,f1,normals_off,volume_error,min_angle,small_angles,watertight,non_manifold
0,0.0,2696,0.07031641740941942,0.23831410842305642,0.0,0.1360366822172428,3.437,-2.4072806172035306,2.5128129487262547,12.462908011869436,True,0.0
1,17.17129109999223,2352,0.01644864270191071,0.10450825891284823,0.6978571661605276,0.9865299314769952,1.467,-0.04979617724902926,25.146518451698686,0.0,True,0.0
2,29.858759299997473,4482,0.03864963817175837,0.18176140367698013,0.6064609211340134,0.9754261837640571,3.7060000000000004,-0.08308705972997091,0.0,1.5394912985274432,True,0.0
3,46.02235600000131,4212,0.02487164472416862,0.11649754602190093,0.7328719857934343,0.9848966614040521,2.476,-0.09528553400269711,0.0,9.283000949667617,False,0.031665611146295125
