iteration,seconds,triangles,surface,crease,edge_f1,f1,normals_off,volume_error,min_angle,small_angles,watertight,non_manifold
0,0.0,2696,0.07031641740941942,0.23831410842305642,0.0,0.1360366822172428,3.437,-2.4072806172035306,2.5128129487262547,12.462908011869436,True,0.0
1,12.136045000006561,2562,0.031167039659136968,0.14178867169623793,0.21574240532902864,0.8839772288148054,17.148,0.13968453671368852,14.74488279414947,0.0,True,0.0
2,16.874055300009786,3318,0.03257921132805716,0.1830644077627383,0.1431872129806121,0.9404499531075549,7.2459999999999996,-0.2510298768360938,2.157787340035712,0.18083182640144665,True,0.0
3,13.76193510000303,2818,0.03660487603818899,0.15737738685544714,0.4577259051991813,0.8913099300479623,13.791,0.15113667347015097,2.5245104731211643,0.035486160397444996,True,0.0
